Game_Name,Review_Text,Review_Date,Sentiment_Score,Sentiment_Label,User_Name,Playtime_Hours,Helpfulness_Score,Recommendation,Text_Length,Year,Month,Quarter,Month_Name,Weekday
Apex Legends,"Pretty good game overall, has some nice features.",2024-06-19,0.1941,Positive,User_5902,985,39,Recommended,49,2024,6,Q2,June,Wednesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-06-27,0.2823,Positive,User_9270,666,49,Recommended,45,2024,6,Q2,June,Thursday
Apex Legends,"It's okay I guess, nothing special though.",2024-06-03,-0.2865,Negative,User_8441,1849,35,Not Recommended,42,2024,6,Q2,June,Monday
Apex Legends,Decent gameplay but could use some improvements.,2024-06-28,0.2581,Positive,User_3373,526,21,Recommended,48,2024,6,Q2,June,Friday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-06-26,0.3607,Positive,User_1386,579,15,Recommended,55,2024,6,Q2,June,Wednesday
Apex Legends,"Excellent update, developers really listen to community.",2024-06-12,0.9073,Positive,User_2610,1754,0,Recommended,56,2024,6,Q2,June,Wednesday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-06-06,0.4702,Positive,User_9474,1794,37,Recommended,49,2024,6,Q2,June,Thursday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-06-19,0.3929,Positive,User_8450,561,4,Recommended,55,2024,6,Q2,June,Wednesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-06-14,0.2913,Positive,User_7979,1557,37,Recommended,45,2024,6,Q2,June,Friday
Apex Legends,"It's okay I guess, nothing special though.",2024-07-10,-0.0711,Neutral,User_6552,1025,2,Not Recommended,42,2024,7,Q3,July,Wednesday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-07-26,0.4643,Positive,User_9357,313,22,Recommended,49,2024,7,Q3,July,Friday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-07-18,0.3126,Positive,User_2925,462,22,Recommended,49,2024,7,Q3,July,Thursday
Apex Legends,"Excellent update, developers really listen to community.",2024-07-10,0.4373,Positive,User_2754,497,20,Recommended,56,2024,7,Q3,July,Wednesday
Apex Legends,"Average game, has potential but needs work.",2024-07-19,-0.2898,Negative,User_9616,1078,3,Not Recommended,43,2024,7,Q3,July,Friday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-06-29,0.4516,Positive,User_2151,1103,13,Recommended,55,2024,6,Q2,June,Saturday
Apex Legends,"Average game, has potential but needs work.",2024-07-15,-0.0134,Neutral,User_2687,117,24,Not Recommended,43,2024,7,Q3,July,Monday
Apex Legends,"Average game, has potential but needs work.",2024-07-21,-0.1082,Negative,User_4313,1199,24,Not Recommended,43,2024,7,Q3,July,Sunday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-14,0.2562,Positive,User_3366,1357,9,Recommended,49,2024,7,Q3,July,Sunday
Apex Legends,Decent gameplay but could use some improvements.,2024-07-07,0.0558,Neutral,User_4953,351,5,Recommended,48,2024,7,Q3,July,Sunday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-07-14,0.5649,Positive,User_6579,1499,35,Recommended,49,2024,7,Q3,July,Sunday
Apex Legends,"It's okay I guess, nothing special though.",2024-07-07,-0.1304,Negative,User_1052,524,36,Not Recommended,42,2024,7,Q3,July,Sunday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-21,0.105,Positive,User_7496,670,0,Recommended,49,2024,7,Q3,July,Sunday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-07-14,0.0918,Neutral,User_6043,799,20,Recommended,42,2024,7,Q3,July,Sunday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-07-19,0.4588,Positive,User_6871,1588,30,Recommended,49,2024,7,Q3,July,Friday
Apex Legends,Decent gameplay but could use some improvements.,2024-07-20,0.0405,Neutral,User_9932,1069,24,Recommended,48,2024,7,Q3,July,Saturday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-11,0.0185,Neutral,User_3697,449,22,Recommended,49,2024,7,Q3,July,Thursday
Apex Legends,Decent gameplay but could use some improvements.,2024-07-07,0.0709,Neutral,User_7286,1124,12,Recommended,48,2024,7,Q3,July,Sunday
Apex Legends,"Meh, expected more from this game honestly.",2024-07-18,-0.0275,Neutral,User_7424,245,30,Not Recommended,43,2024,7,Q3,July,Thursday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-23,0.2526,Positive,User_9314,859,6,Recommended,45,2024,7,Q3,July,Tuesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-07-25,0.16,Positive,User_8676,168,16,Recommended,42,2024,7,Q3,July,Thursday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-07-07,0.4121,Positive,User_1827,416,20,Recommended,49,2024,7,Q3,July,Sunday
Apex Legends,Decent gameplay but could use some improvements.,2024-07-13,0.1765,Positive,User_2837,376,43,Recommended,48,2024,7,Q3,July,Saturday
Apex Legends,"Not impressed, many better alternatives available.",2024-07-15,-0.1068,Negative,User_3260,92,19,Not Recommended,50,2024,7,Q3,July,Monday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-07-10,0.3116,Positive,User_4167,1951,8,Recommended,49,2024,7,Q3,July,Wednesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-04,0.0156,Neutral,User_3969,295,27,Recommended,49,2024,7,Q3,July,Thursday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-20,0.0745,Neutral,User_8298,136,25,Recommended,45,2024,7,Q3,July,Saturday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-07-01,0.1445,Positive,User_8701,1230,15,Recommended,42,2024,7,Q3,July,Monday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-07-01,0.5868,Positive,User_5642,1519,28,Recommended,55,2024,7,Q3,July,Monday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-05,0.2691,Positive,User_2543,1213,45,Recommended,45,2024,7,Q3,July,Friday
Apex Legends,"Average game, has potential but needs work.",2024-07-19,-0.2428,Negative,User_7779,1422,1,Not Recommended,43,2024,7,Q3,July,Friday
Apex Legends,"Meh, expected more from this game honestly.",2024-07-23,-0.0052,Neutral,User_6557,1946,37,Not Recommended,43,2024,7,Q3,July,Tuesday
Apex Legends,"It's okay I guess, nothing special though.",2024-07-05,-0.1446,Negative,User_5593,433,34,Not Recommended,42,2024,7,Q3,July,Friday
Apex Legends,"Excellent update, developers really listen to community.",2024-07-23,0.3721,Positive,User_3725,593,29,Recommended,56,2024,7,Q3,July,Tuesday
Apex Legends,"Average game, has potential but needs work.",2024-07-01,-0.0785,Neutral,User_9095,656,12,Not Recommended,43,2024,7,Q3,July,Monday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-03,0.2957,Positive,User_8627,1373,20,Recommended,45,2024,7,Q3,July,Wednesday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-07-23,0.4977,Positive,User_5081,17,12,Recommended,49,2024,7,Q3,July,Tuesday
Apex Legends,"Excellent update, developers really listen to community.",2024-07-02,0.4542,Positive,User_7117,1496,29,Recommended,56,2024,7,Q3,July,Tuesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-26,0.2429,Positive,User_1539,1778,27,Recommended,49,2024,7,Q3,July,Friday
Apex Legends,Decent gameplay but could use some improvements.,2024-07-14,0.2921,Positive,User_6428,1263,16,Recommended,48,2024,7,Q3,July,Sunday
Apex Legends,Decent gameplay but could use some improvements.,2024-07-02,0.0396,Neutral,User_2047,843,31,Recommended,48,2024,7,Q3,July,Tuesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-06,0.2944,Positive,User_6298,987,26,Recommended,45,2024,7,Q3,July,Saturday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-16,0.0305,Neutral,User_7485,424,47,Recommended,49,2024,7,Q3,July,Tuesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-07-01,0.0649,Neutral,User_8619,384,7,Recommended,42,2024,7,Q3,July,Monday
Apex Legends,"Average game, has potential but needs work.",2024-07-22,-0.1707,Negative,User_5766,1347,19,Not Recommended,43,2024,7,Q3,July,Monday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-12,0.2208,Positive,User_8906,1063,16,Recommended,49,2024,7,Q3,July,Friday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-07-06,0.1295,Positive,User_6662,1368,3,Recommended,42,2024,7,Q3,July,Saturday
Apex Legends,"Not impressed, many better alternatives available.",2024-07-20,-0.2585,Negative,User_2994,826,31,Not Recommended,50,2024,7,Q3,July,Saturday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-10,0.5566,Positive,User_5968,1919,28,Recommended,49,2024,8,Q3,August,Saturday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-24,-0.0121,Neutral,User_6985,1451,29,Not Recommended,42,2024,8,Q3,August,Saturday
Apex Legends,"Not impressed, many better alternatives available.",2024-08-12,-0.1836,Negative,User_2722,340,39,Not Recommended,50,2024,8,Q3,August,Monday
Apex Legends,"Not impressed, many better alternatives available.",2024-08-06,-0.1927,Negative,User_5885,1027,32,Not Recommended,50,2024,8,Q3,August,Tuesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-22,0.1087,Positive,User_7047,586,21,Recommended,45,2024,8,Q3,August,Thursday
Apex Legends,"Average game, has potential but needs work.",2024-08-19,-0.0613,Neutral,User_7775,666,4,Not Recommended,43,2024,8,Q3,August,Monday
Apex Legends,"Terrible experience, full of bugs and glitches.",2024-07-29,-0.3495,Negative,User_9125,818,24,Not Recommended,47,2024,7,Q3,July,Monday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-20,-0.2075,Negative,User_4102,819,15,Not Recommended,42,2024,8,Q3,August,Tuesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-30,0.2538,Positive,User_7325,1172,5,Recommended,45,2024,7,Q3,July,Tuesday
Apex Legends,"Not impressed, many better alternatives available.",2024-07-31,-0.1217,Negative,User_2227,785,18,Not Recommended,50,2024,7,Q3,July,Wednesday
Apex Legends,"Meh, expected more from this game honestly.",2024-08-08,-0.0474,Neutral,User_5598,1725,34,Not Recommended,43,2024,8,Q3,August,Thursday
Apex Legends,"Average game, has potential but needs work.",2024-08-12,-0.2546,Negative,User_8495,257,44,Not Recommended,43,2024,8,Q3,August,Monday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-08-27,0.3746,Positive,User_9453,439,24,Recommended,49,2024,8,Q3,August,Tuesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-05,0.0933,Neutral,User_9367,727,10,Recommended,49,2024,8,Q3,August,Monday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-06,-0.1884,Negative,User_5842,758,9,Not Recommended,42,2024,8,Q3,August,Tuesday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-08-27,0.3046,Positive,User_5245,1037,36,Recommended,55,2024,8,Q3,August,Tuesday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-25,0.322,Positive,User_8288,1769,35,Recommended,49,2024,8,Q3,August,Sunday
Apex Legends,"Not impressed, many better alternatives available.",2024-07-30,-0.0355,Neutral,User_9691,490,15,Not Recommended,50,2024,7,Q3,July,Tuesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-26,0.2023,Positive,User_2314,382,13,Recommended,45,2024,8,Q3,August,Monday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-08-21,0.3204,Positive,User_9698,1867,8,Recommended,55,2024,8,Q3,August,Wednesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-07-31,0.1575,Positive,User_1962,814,18,Recommended,49,2024,7,Q3,July,Wednesday
Apex Legends,"Meh, expected more from this game honestly.",2024-08-22,-0.0421,Neutral,User_8041,180,7,Not Recommended,43,2024,8,Q3,August,Thursday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-22,0.027,Neutral,User_1625,514,41,Recommended,45,2024,8,Q3,August,Thursday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-10,0.2035,Positive,User_1037,711,29,Recommended,49,2024,8,Q3,August,Saturday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-24,0.1107,Positive,User_8094,19,12,Recommended,49,2024,8,Q3,August,Saturday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-07-30,0.4828,Positive,User_4371,1392,4,Recommended,55,2024,7,Q3,July,Tuesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-08-21,0.2334,Positive,User_9553,203,12,Recommended,42,2024,8,Q3,August,Wednesday
Apex Legends,Decent gameplay but could use some improvements.,2024-08-06,0.0154,Neutral,User_9594,40,43,Recommended,48,2024,8,Q3,August,Tuesday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-10,-0.181,Negative,User_4628,852,1,Not Recommended,42,2024,8,Q3,August,Saturday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-07-31,0.1282,Positive,User_3493,1028,2,Recommended,45,2024,7,Q3,July,Wednesday
Apex Legends,"Meh, expected more from this game honestly.",2024-08-18,-0.0483,Neutral,User_1217,1275,38,Not Recommended,43,2024,8,Q3,August,Sunday
Apex Legends,"Not impressed, many better alternatives available.",2024-08-06,-0.0399,Neutral,User_1124,1664,10,Not Recommended,50,2024,8,Q3,August,Tuesday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-08,-0.1935,Negative,User_7206,664,43,Not Recommended,42,2024,8,Q3,August,Thursday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-15,-0.0052,Neutral,User_3482,170,8,Not Recommended,42,2024,8,Q3,August,Thursday
Apex Legends,"Not impressed, many better alternatives available.",2024-08-13,-0.0304,Neutral,User_6568,635,37,Not Recommended,50,2024,8,Q3,August,Tuesday
Apex Legends,"Average game, has potential but needs work.",2024-07-30,-0.2855,Negative,User_6351,542,11,Not Recommended,43,2024,7,Q3,July,Tuesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-05,0.033,Neutral,User_7437,469,2,Recommended,49,2024,8,Q3,August,Monday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-22,0.051,Neutral,User_9594,817,21,Recommended,49,2024,8,Q3,August,Thursday
Apex Legends,"Meh, expected more from this game honestly.",2024-08-07,-0.0472,Neutral,User_2327,880,19,Not Recommended,43,2024,8,Q3,August,Wednesday
Apex Legends,"Not impressed, many better alternatives available.",2024-07-30,-0.0032,Neutral,User_6648,1521,29,Not Recommended,50,2024,7,Q3,July,Tuesday
Apex Legends,Decent gameplay but could use some improvements.,2024-08-13,0.2117,Positive,User_1323,1601,17,Recommended,48,2024,8,Q3,August,Tuesday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-08-20,0.4536,Positive,User_8053,626,10,Recommended,49,2024,8,Q3,August,Tuesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-26,0.1809,Positive,User_1827,737,29,Recommended,49,2024,8,Q3,August,Monday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-08-09,0.5405,Positive,User_5288,97,38,Recommended,55,2024,8,Q3,August,Friday
Apex Legends,"Average game, has potential but needs work.",2024-08-03,-0.1784,Negative,User_6877,755,42,Not Recommended,43,2024,8,Q3,August,Saturday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-01,-0.0267,Neutral,User_1784,1994,1,Not Recommended,42,2024,8,Q3,August,Thursday
Apex Legends,"Meh, expected more from this game honestly.",2024-08-20,-0.0459,Neutral,User_9486,410,28,Not Recommended,43,2024,8,Q3,August,Tuesday
Apex Legends,"Not impressed, many better alternatives available.",2024-08-10,-0.2813,Negative,User_2690,423,34,Not Recommended,50,2024,8,Q3,August,Saturday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-08-18,0.5021,Positive,User_7269,593,24,Recommended,55,2024,8,Q3,August,Sunday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-14,0.084,Neutral,User_1202,317,3,Recommended,45,2024,8,Q3,August,Wednesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-05,0.0542,Neutral,User_5873,787,20,Recommended,45,2024,8,Q3,August,Monday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-11,0.2901,Positive,User_6126,330,3,Recommended,45,2024,8,Q3,August,Sunday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-08-21,0.3149,Positive,User_4774,1449,9,Recommended,49,2024,8,Q3,August,Wednesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-08-11,0.2444,Positive,User_7369,280,8,Recommended,42,2024,8,Q3,August,Sunday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-24,0.2471,Positive,User_7479,1978,31,Recommended,45,2024,8,Q3,August,Saturday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-02,0.4343,Positive,User_4521,638,45,Recommended,49,2024,8,Q3,August,Friday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-19,0.167,Positive,User_8214,166,48,Recommended,45,2024,8,Q3,August,Monday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-10,0.4196,Positive,User_4122,759,44,Recommended,49,2024,8,Q3,August,Saturday
Apex Legends,"Meh, expected more from this game honestly.",2024-08-13,-0.2466,Negative,User_9917,1122,5,Not Recommended,43,2024,8,Q3,August,Tuesday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-17,0.7854,Positive,User_6935,668,7,Recommended,49,2024,8,Q3,August,Saturday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-08-17,0.229,Positive,User_3059,942,15,Recommended,45,2024,8,Q3,August,Saturday
Apex Legends,"Not impressed, many better alternatives available.",2024-08-14,-0.1906,Negative,User_5806,416,8,Not Recommended,50,2024,8,Q3,August,Wednesday
Apex Legends,Decent gameplay but could use some improvements.,2024-08-12,0.0751,Neutral,User_3008,495,21,Recommended,48,2024,8,Q3,August,Monday
Apex Legends,Decent gameplay but could use some improvements.,2024-08-15,0.2376,Positive,User_5498,1414,0,Recommended,48,2024,8,Q3,August,Thursday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-18,0.1319,Positive,User_3178,1138,7,Recommended,49,2024,8,Q3,August,Sunday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-14,0.3318,Positive,User_6864,1243,19,Recommended,49,2024,8,Q3,August,Wednesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-07-30,0.1016,Positive,User_1355,1917,20,Recommended,42,2024,7,Q3,July,Tuesday
Apex Legends,Decent gameplay but could use some improvements.,2024-08-22,0.2583,Positive,User_3304,1755,37,Recommended,48,2024,8,Q3,August,Thursday
Apex Legends,Decent gameplay but could use some improvements.,2024-08-14,0.2188,Positive,User_2761,207,28,Recommended,48,2024,8,Q3,August,Wednesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-08-25,0.2978,Positive,User_6375,846,4,Recommended,49,2024,8,Q3,August,Sunday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-08-11,0.2909,Positive,User_5928,1600,29,Recommended,42,2024,8,Q3,August,Sunday
Apex Legends,"It's okay I guess, nothing special though.",2024-08-27,-0.0553,Neutral,User_7898,1481,40,Not Recommended,42,2024,8,Q3,August,Tuesday
Apex Legends,"Average game, has potential but needs work.",2024-07-31,-0.0626,Neutral,User_3867,1395,14,Not Recommended,43,2024,7,Q3,July,Wednesday
Apex Legends,"Broken mechanics, would not recommend to anyone.",2024-07-29,-0.4082,Negative,User_5871,963,15,Not Recommended,48,2024,7,Q3,July,Monday
Apex Legends,"Waste of money, developers don't care about players.",2024-08-15,-0.341,Negative,User_2675,1444,38,Not Recommended,52,2024,8,Q3,August,Thursday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-08-05,0.4944,Positive,User_1444,254,4,Recommended,49,2024,8,Q3,August,Monday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-08-14,0.3195,Positive,User_8060,1172,30,Recommended,49,2024,8,Q3,August,Wednesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-14,0.2844,Positive,User_5385,1720,15,Recommended,49,2024,9,Q3,September,Saturday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-09-01,0.1732,Positive,User_9603,826,38,Recommended,45,2024,9,Q3,September,Sunday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-07,0.1227,Positive,User_6131,833,32,Recommended,49,2024,9,Q3,September,Saturday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-03,0.1313,Positive,User_4783,1247,41,Recommended,49,2024,9,Q3,September,Tuesday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-09-25,0.3113,Positive,User_7323,904,30,Recommended,49,2024,9,Q3,September,Wednesday
Apex Legends,"Awful gameplay, very disappointing overall.",2024-09-10,-0.4356,Negative,User_2553,387,45,Not Recommended,43,2024,9,Q3,September,Tuesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-09-15,0.0943,Neutral,User_9321,689,21,Recommended,42,2024,9,Q3,September,Sunday
Apex Legends,"Average game, has potential but needs work.",2024-09-12,-0.1081,Negative,User_9505,631,13,Not Recommended,43,2024,9,Q3,September,Thursday
Apex Legends,"It's okay I guess, nothing special though.",2024-09-21,-0.2461,Negative,User_8113,1377,0,Not Recommended,42,2024,9,Q3,September,Saturday
Apex Legends,"Not impressed, many better alternatives available.",2024-09-01,-0.2505,Negative,User_1888,636,45,Not Recommended,50,2024,9,Q3,September,Sunday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-09-09,0.4464,Positive,User_1159,1951,22,Recommended,49,2024,9,Q3,September,Monday
Apex Legends,"Excellent update, developers really listen to community.",2024-09-08,0.3754,Positive,User_2149,1482,18,Recommended,56,2024,9,Q3,September,Sunday
Apex Legends,"Not impressed, many better alternatives available.",2024-09-24,-0.0114,Neutral,User_4562,572,36,Not Recommended,50,2024,9,Q3,September,Tuesday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-09-05,0.1509,Positive,User_6730,1531,13,Recommended,45,2024,9,Q3,September,Thursday
Apex Legends,"Meh, expected more from this game honestly.",2024-09-05,-0.1193,Negative,User_6680,558,16,Not Recommended,43,2024,9,Q3,September,Thursday
Apex Legends,"Terrible experience, full of bugs and glitches.",2024-09-22,-0.4515,Negative,User_2532,143,30,Not Recommended,47,2024,9,Q3,September,Sunday
Apex Legends,Amazing game! Love the graphics and gameplay mechanics.,2024-09-05,0.3559,Positive,User_3396,381,7,Recommended,55,2024,9,Q3,September,Thursday
Apex Legends,"It's okay I guess, nothing special though.",2024-09-20,-0.0882,Neutral,User_8636,404,41,Not Recommended,42,2024,9,Q3,September,Friday
Apex Legends,Decent gameplay but could use some improvements.,2024-09-10,0.0035,Neutral,User_3792,977,41,Recommended,48,2024,9,Q3,September,Tuesday
Apex Legends,"Meh, expected more from this game honestly.",2024-09-01,-0.0884,Neutral,User_7510,1348,17,Not Recommended,43,2024,9,Q3,September,Sunday
Apex Legends,Decent gameplay but could use some improvements.,2024-09-15,0.079,Neutral,User_5393,1082,45,Recommended,48,2024,9,Q3,September,Sunday
Apex Legends,"Broken mechanics, would not recommend to anyone.",2024-09-18,-0.3447,Negative,User_8134,780,27,Not Recommended,48,2024,9,Q3,September,Wednesday
Apex Legends,"Broken mechanics, would not recommend to anyone.",2024-09-11,-0.3177,Negative,User_7201,1205,41,Not Recommended,48,2024,9,Q3,September,Wednesday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-05,0.1931,Positive,User_4392,1057,30,Recommended,49,2024,9,Q3,September,Thursday
Apex Legends,"Excellent update, developers really listen to community.",2024-09-20,0.6392,Positive,User_8171,1957,42,Recommended,56,2024,9,Q3,September,Friday
Apex Legends,"Excellent update, developers really listen to community.",2024-09-17,0.5322,Positive,User_8793,224,30,Recommended,56,2024,9,Q3,September,Tuesday
Apex Legends,"Not impressed, many better alternatives available.",2024-09-07,-0.2787,Negative,User_8929,1112,11,Not Recommended,50,2024,9,Q3,September,Saturday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-09-24,0.2151,Positive,User_6161,1790,1,Recommended,45,2024,9,Q3,September,Tuesday
Apex Legends,"Not impressed, many better alternatives available.",2024-09-14,-0.0254,Neutral,User_5506,424,8,Not Recommended,50,2024,9,Q3,September,Saturday
Apex Legends,Decent gameplay but could use some improvements.,2024-09-20,0.003,Neutral,User_4547,1653,49,Recommended,48,2024,9,Q3,September,Friday
Apex Legends,"Average game, has potential but needs work.",2024-09-15,-0.0719,Neutral,User_1387,1622,14,Not Recommended,43,2024,9,Q3,September,Sunday
Apex Legends,"Average game, has potential but needs work.",2024-09-04,-0.1281,Negative,User_7115,131,5,Not Recommended,43,2024,9,Q3,September,Wednesday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-09-16,0.3725,Positive,User_6349,485,21,Recommended,49,2024,9,Q3,September,Monday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-07,0.0975,Neutral,User_8509,1053,13,Recommended,49,2024,9,Q3,September,Saturday
Apex Legends,"Not bad, worth trying if you like this genre.",2024-09-04,0.1417,Positive,User_8570,201,23,Recommended,45,2024,9,Q3,September,Wednesday
Apex Legends,"Average game, has potential but needs work.",2024-09-01,-0.0505,Neutral,User_8751,1795,8,Not Recommended,43,2024,9,Q3,September,Sunday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-11,0.1751,Positive,User_3918,1223,42,Recommended,49,2024,9,Q3,September,Wednesday
Apex Legends,"Average game, has potential but needs work.",2024-09-26,-0.087,Neutral,User_8587,171,18,Not Recommended,43,2024,9,Q3,September,Thursday
Apex Legends,"It's okay I guess, nothing special though.",2024-09-19,-0.2265,Negative,User_3640,1991,14,Not Recommended,42,2024,9,Q3,September,Thursday
Apex Legends,"Average game, has potential but needs work.",2024-09-09,-0.2078,Negative,User_1146,291,24,Not Recommended,43,2024,9,Q3,September,Monday
Apex Legends,Decent gameplay but could use some improvements.,2024-09-11,0.2529,Positive,User_9757,525,43,Recommended,48,2024,9,Q3,September,Wednesday
Apex Legends,"It's okay I guess, nothing special though.",2024-09-25,-0.175,Negative,User_9283,939,30,Not Recommended,42,2024,9,Q3,September,Wednesday
Apex Legends,"Good game but not exceptional, solid 7/10.",2024-09-22,0.0009,Neutral,User_5670,647,6,Recommended,42,2024,9,Q3,September,Sunday
Apex Legends,"Not impressed, many better alternatives available.",2024-09-25,-0.0151,Neutral,User_9761,1006,38,Not Recommended,50,2024,9,Q3,September,Wednesday
Apex Legends,"Meh, expected more from this game honestly.",2024-09-14,-0.0348,Neutral,User_6285,919,45,Not Recommended,43,2024,9,Q3,September,Saturday
Apex Legends,"Fantastic multiplayer experience, very addictive!",2024-09-25,0.4455,Positive,User_3382,51,5,Recommended,49,2024,9,Q3,September,Wednesday
Apex Legends,"Great experience, highly recommend to all gamers!",2024-09-12,0.4993,Positive,User_4328,1616,21,Recommended,49,2024,9,Q3,September,Thursday
Apex Legends,Decent gameplay but could use some improvements.,2024-09-07,0.1765,Positive,User_2655,842,46,Recommended,48,2024,9,Q3,September,Saturday
Apex Legends,"Meh, expected more from this game honestly.",2024-09-18,-0.0509,Neutral,User_2884,965,5,Not Recommended,43,2024,9,Q3,September,Wednesday
Apex Legends,"Awful gameplay, very disappointing overall.",2024-09-22,-0.3183,Negative,User_2654,726,39,Not Recommended,43,2024,9,Q3,September,Sunday
Apex Legends,"Awful gameplay, very disappointing overall.",2024-09-20,-0.3385,Negative,User_8633,1261,33,Not Recommended,43,2024,9,Q3,September,Friday
Apex Legends,"Meh, expected more from this game honestly.",2024-09-26,-0.2785,Negative,User_4797,10,20,Not Recommended,43,2024,9,Q3,September,Thursday
Apex Legends,"Pretty good game overall, has some nice features.",2024-09-12,0.2401,Positive,User_9401,1436,40,Recommended,49,2024,9,Q3,September,Thursday
